schidkn,sex,frl,reg_size,reg_size_aid,small_size,white,black,other,totexp,tmathss,treadss
37,girl,no,0,0,1,1,0,0,1,449,416
56,boy,no,1,0,0,1,0,0,3,429,393
44,girl,yes,0,0,1,0,1,0,3,520,428
61,boy,no,1,0,0,1,0,0,22,528,445
27,girl,yes,0,1,0,0,1,0,10,500,447
19,girl,yes,1,0,0,0,1,0,6,423,411
48,boy,no,1,0,0,1,0,0,4,528,433
57,boy,no,1,0,0,1,0,0,2,468,445
15,girl,yes,0,1,0,0,1,0,3,520,495
1,boy,yes,1,0,0,1,0,0,10,449,419
13,boy,yes,0,1,0,1,0,0,6,602,436
78,boy,yes,0,1,0,1,0,0,3,423,393
2,girl,yes,0,1,0,1,0,0,17,528,421
9,girl,no,0,1,0,1,0,0,14,576,474
8,boy,no,0,1,0,1,0,0,12,468,458
29,boy,yes,0,1,0,0,1,0,17,494,458
32,girl,yes,0,1,0,0,1,0,2,444,425
1,girl,yes,1,0,0,0,1,0,5,418,400
80,boy,yes,0,0,1,1,0,0,12,506,463
26,girl,yes,0,0,1,0,1,0,1,478,433
64,girl,no,1,0,0,0,1,0,11,449,422
46,girl,no,0,1,0,1,0,0,0,439,431
7,boy,no,0,1,0,1,0,0,3,489,467
50,girl,no,0,1,0,1,0,0,12,506,421
32,girl,yes,1,0,0,0,1,0,2,468,411
7,boy,yes,1,0,0,1,0,0,0,506,440
18,boy,yes,1,0,0,0,1,0,10,484,410
73,boy,yes,1,0,0,1,0,0,19,520,447
63,boy,no,0,0,1,1,0,0,4,506,451
60,girl,yes,0,0,1,0,1,0,1,489,443
12,boy,yes,0,0,1,1,0,0,9,547,434
62,boy,no,0,0,1,1,0,0,6,520,453
64,boy,no,1,0,0,1,0,0,20,602,460
9,boy,yes,0,0,1,1,0,0,7,484,421
9,girl,no,0,0,1,1,0,0,14,468,470
30,boy,yes,1,0,0,0,1,0,10,559,431
24,girl,yes,0,1,0,0,1,0,10,478,398
28,girl,yes,0,1,0,0,1,0,10,434,413
48,boy,yes,0,0,1,1,0,0,17,528,433
79,boy,no,0,1,0,1,0,0,12,463,414
7,girl,no,0,0,1,1,0,0,6,536,467
58,boy,no,0,1,0,1,0,0,3,528,476
44,girl,yes,0,1,0,0,1,0,0,478,408
7,girl,yes,0,1,0,0,1,0,3,454,416
41,girl,no,0,1,0,1,0,0,16,536,605
20,girl,no,0,0,1,0,1,0,21,494,463
78,girl,no,0,1,0,1,0,0,3,418,403
37,girl,yes,0,1,0,0,1,0,11,439,421
18,girl,no,0,1,0,1,0,0,11,536,439
58,boy,no,0,1,0,1,0,0,17,423,440
75,boy,no,0,1,0,1,0,0,11,602,458
47,girl,yes,0,1,0,1,0,0,15,478,439
24,boy,yes,1,0,0,0,1,0,6,444,421
13,boy,no,1,0,0,1,0,0,6,559,467
28,boy,yes,0,0,1,0,1,0,2,434,403
76,girl,yes,0,0,1,1,0,0,8,520,434
20,boy,yes,0,0,1,0,1,0,21,478,468
58,boy,no,0,0,1,1,0,0,5,576,451
23,girl,yes,0,0,1,0,1,0,0,559,518
37,boy,yes,0,0,1,1,0,0,1,463,418
28,boy,yes,0,1,0,0,1,0,5,429,408
70,boy,yes,0,0,1,1,0,0,15,434,407
27,girl,no,0,1,0,0,1,0,20,484,478
11,boy,yes,0,0,1,1,0,0,11,528,492
10,girl,no,1,0,0,1,0,0,3,559,503
23,girl,no,1,0,0,0,1,0,20,602,480
68,boy,yes,0,0,1,1,0,0,8,576,605
75,boy,no,0,0,1,1,0,0,3,576,443
8,girl,no,0,1,0,1,0,0,12,473,428
56,boy,no,0,0,1,1,0,0,3,444,411
66,boy,yes,0,1,0,1,0,0,3,444,376
44,girl,yes,0,0,1,0,1,0,3,506,478
78,boy,yes,1,0,0,1,0,0,8,506,408
32,girl,yes,0,0,1,0,1,0,14,459,419
32,boy,yes,0,0,1,0,1,0,14,439,397
11,girl,no,0,0,1,1,0,0,11,473,470
58,boy,no,1,0,0,1,0,0,3,439,408
1,boy,no,0,1,0,1,0,0,9,513,433
9,girl,no,0,0,1,1,0,0,14,513,474
68,girl,yes,0,1,0,0,1,0,10,484,437
51,boy,no,1,0,0,0,1,0,13,478,453
73,boy,yes,0,0,1,1,0,0,1,463,428
60,girl,yes,0,1,0,0,1,0,5,454,416
18,girl,yes,0,1,0,0,1,0,11,412,434
58,girl,no,1,0,0,1,0,0,3,547,453
38,girl,no,1,0,0,1,0,0,13,473,447
75,boy,yes,0,0,1,1,0,0,3,500,413
18,boy,no,1,0,0,0,1,0,9,434,434
78,boy,no,0,0,1,1,0,0,8,520,414
37,girl,yes,0,1,0,0,1,0,0,468,425
34,boy,no,0,0,1,1,0,0,12,468,421
9,girl,no,1,0,0,1,0,0,5,494,492
46,girl,no,0,0,1,0,1,0,4,459,448
24,girl,yes,0,0,1,0,1,0,5,547,431
60,girl,no,0,1,0,1,0,0,5,494,451
14,girl,yes,0,0,1,0,1,0,13,468,413
51,boy,no,0,0,1,1,0,0,16,520,467
76,girl,yes,0,0,1,1,0,0,8,528,483
32,girl,yes,0,1,0,0,1,0,2,434,416
2,girl,yes,0,1,0,1,0,0,17,444,419
58,girl,no,0,0,1,1,0,0,5,478,447
9,girl,yes,0,1,0,1,0,0,14,399,378
51,boy,no,0,1,0,1,0,0,12,576,495
36,boy,no,0,0,1,1,0,0,7,463,467
57,boy,yes,0,0,1,1,0,0,8,478,419
63,girl,no,0,0,1,1,0,0,4,576,492
62,boy,no,0,1,0,1,0,0,4,468,456
60,boy,yes,1,0,0,1,0,0,13,434,403
40,boy,yes,0,0,1,1,0,0,4,576,448
57,girl,no,0,0,1,0,1,0,8,423,398
75,girl,no,0,0,1,1,0,0,3,576,455
9,girl,yes,1,0,0,1,0,0,8,454,437
22,girl,yes,1,0,0,0,1,0,24,520,433
27,girl,yes,1,0,0,0,1,0,6,459,458
19,girl,yes,0,1,0,0,1,0,1,547,443
64,boy,no,1,0,0,1,0,0,20,500,419
26,girl,yes,0,0,1,0,1,0,1,459,425
13,girl,no,0,0,1,1,0,0,4,494,448
44,boy,yes,0,0,1,0,1,0,3,463,416
74,girl,yes,0,1,0,1,0,0,8,463,418
23,boy,no,1,0,0,0,1,0,1,559,442
39,boy,no,0,0,1,1,0,0,6,602,487
45,girl,yes,0,0,1,0,1,0,3,405,395
27,boy,yes,1,0,0,0,1,0,6,513,430
39,boy,yes,0,0,1,1,0,0,2,484,410
17,boy,yes,0,1,0,0,1,0,8,434,403
70,boy,no,0,1,0,1,0,0,27,459,418
53,boy,no,0,0,1,0,1,0,9,449,413
25,girl,no,1,0,0,1,0,0,18,444,419
72,boy,yes,0,0,1,1,0,0,6,468,434
62,boy,yes,0,1,0,1,0,0,4,463,422
40,girl,yes,0,0,1,1,0,0,27,468,442
56,boy,yes,1,0,0,0,1,0,13,444,400
33,boy,yes,0,0,1,0,1,0,1,434,419
27,boy,yes,1,0,0,0,1,0,0,444,440
27,girl,yes,1,0,0,0,1,0,12,536,483
49,girl,yes,0,0,1,1,0,0,8,547,538
29,girl,yes,0,1,0,0,1,0,17,429,413
60,girl,yes,1,0,0,1,0,0,13,459,434
69,boy,yes,1,0,0,1,0,0,16,528,492
58,girl,no,0,1,0,1,0,0,17,520,458
17,boy,no,1,0,0,0,1,0,0,418,416
55,girl,no,0,1,0,1,0,0,13,500,440
42,girl,no,0,1,0,1,0,0,3,454,410
18,girl,no,0,1,0,0,1,0,11,484,465
37,boy,no,1,0,0,0,0,1,5,444,430
60,boy,yes,0,0,1,1,0,0,11,434,414
7,girl,yes,0,1,0,1,0,0,9,478,425
24,boy,yes,1,0,0,0,1,0,6,444,414
38,girl,no,1,0,0,1,0,0,13,473,443
2,boy,yes,1,0,0,0,1,0,6,418,410
63,boy,no,0,0,1,1,0,0,7,520,476
63,girl,yes,1,0,0,1,0,0,6,454,430
63,boy,yes,1,0,0,1,0,0,6,478,411
56,boy,no,0,1,0,1,0,0,7,375,384
16,girl,yes,0,0,1,0,1,0,2,434,407
49,girl,no,1,0,0,1,0,0,11,500,431
27,girl,yes,0,0,1,0,1,0,11,559,461
30,girl,yes,0,1,0,0,1,0,24,602,545
44,girl,yes,1,0,0,1,0,0,24,520,443
46,girl,yes,1,0,0,1,0,0,12,459,428
9,girl,yes,1,0,0,1,0,0,5,429,419
9,girl,no,0,1,0,1,0,0,14,500,470
67,girl,no,0,1,0,1,0,0,13,489,437
47,boy,no,1,0,0,1,0,0,5,528,445
76,boy,no,1,0,0,1,0,0,1,439,402
62,boy,yes,0,0,1,1,0,0,6,478,419
6,boy,yes,1,0,0,1,0,0,1,478,430
11,girl,no,0,1,0,1,0,0,13,602,518
12,girl,yes,0,0,1,1,0,0,9,513,434
63,boy,no,0,0,1,1,0,0,4,559,503
31,girl,yes,0,1,0,0,1,0,11,405,414
74,boy,no,0,1,0,0,1,0,8,405,405
42,boy,no,0,1,0,1,0,0,3,626,565
3,girl,no,0,0,1,1,0,0,10,576,460
80,boy,no,1,0,0,1,0,0,4,449,425
8,boy,yes,0,0,1,1,0,0,13,439,384
19,boy,yes,1,0,0,0,1,0,6,444,414
56,boy,yes,1,0,0,0,1,0,3,506,431
16,boy,yes,0,0,1,0,1,0,1,444,422
46,boy,no,1,0,0,1,0,0,12,500,431
69,girl,no,0,1,0,1,0,0,6,520,463
29,girl,yes,0,0,1,0,1,0,5,520,455
39,girl,no,0,1,0,1,0,0,5,459,425
22,boy,yes,1,0,0,0,1,0,1,429,395
50,boy,no,0,0,1,1,0,0,6,500,421
37,girl,no,0,1,0,1,0,0,11,473,451
79,boy,yes,0,1,0,1,0,0,12,405,393
39,girl,yes,0,1,0,1,0,0,5,468,411
68,boy,yes,1,0,0,1,0,0,10,520,487
74,boy,no,0,0,1,1,0,0,12,602,472
72,girl,yes,0,1,0,1,0,0,10,449,407
50,girl,yes,0,0,1,1,0,0,12,547,439
70,girl,no,0,0,1,1,0,0,8,423,397
45,boy,yes,1,0,0,0,1,0,12,494,433
42,boy,no,0,1,0,1,0,0,3,478,463
80,girl,yes,1,0,0,1,0,0,4,468,450
18,boy,yes,0,1,0,0,1,0,11,468,403
17,girl,no,1,0,0,1,0,0,0,547,422
9,girl,yes,0,0,1,1,0,0,7,484,460
8,girl,no,0,0,1,1,0,0,8,468,413
40,girl,yes,0,1,0,1,0,0,21,484,424
22,girl,no,1,0,0,0,1,0,24,602,474
56,boy,no,0,1,0,1,0,0,7,365,402
48,boy,yes,0,0,1,0,1,0,17,444,448
18,girl,yes,1,0,0,0,1,0,10,459,416
40,boy,yes,0,1,0,1,0,0,21,459,431
71,boy,no,0,1,0,1,0,0,2,528,421
17,girl,yes,0,1,0,0,1,0,8,576,483
63,boy,no,0,1,0,1,0,0,12,489,418
16,boy,yes,0,0,1,0,1,0,2,454,422
23,boy,no,0,0,1,0,1,0,0,576,439
70,girl,no,0,0,1,1,0,0,15,536,463
9,girl,no,1,0,0,1,0,0,5,506,497
35,boy,no,1,0,0,0,1,0,4,500,421
16,boy,yes,0,1,0,0,1,0,17,459,393
18,boy,no,0,1,0,1,0,0,11,536,421
65,girl,yes,0,0,1,1,0,0,15,484,443
59,boy,no,0,0,1,1,0,0,11,463,431
34,girl,yes,0,1,0,1,0,0,5,454,393
51,girl,no,0,1,0,1,0,0,12,528,450
76,boy,no,1,0,0,1,0,0,1,494,445
6,boy,yes,0,0,1,1,0,0,12,434,424
6,girl,yes,1,0,0,1,0,0,1,439,434
21,boy,yes,0,1,0,0,1,0,15,536,456
74,boy,no,0,0,1,1,0,0,14,602,468
7,boy,no,1,0,0,1,0,0,15,576,468
68,boy,no,0,0,1,1,0,0,6,489,443
26,boy,no,0,1,0,0,1,0,6,473,419
48,girl,yes,0,0,1,1,0,0,21,418,403
23,girl,no,1,0,0,0,1,0,1,536,450
1,girl,no,0,0,1,1,0,0,14,513,460
7,boy,no,0,1,0,1,0,0,3,489,413
71,boy,no,0,1,0,1,0,0,2,449,407
14,boy,yes,0,1,0,0,1,0,1,434,422
38,girl,yes,1,0,0,1,0,0,13,484,465
61,boy,no,0,0,1,0,1,0,11,384,400
56,girl,no,0,0,1,1,0,0,3,412,397
5,boy,no,0,1,0,1,0,0,8,412,403
64,boy,yes,1,0,0,1,0,0,11,449,413
48,girl,yes,0,1,0,1,0,0,13,506,442
47,girl,yes,0,1,0,1,0,0,15,429,413
31,boy,yes,0,0,1,0,1,0,6,520,450
10,girl,yes,0,1,0,1,0,0,12,473,414
60,girl,no,0,0,1,1,0,0,1,506,480
37,girl,no,0,0,1,1,0,0,13,494,437
70,girl,no,0,1,0,1,0,0,14,547,450
9,girl,no,0,1,0,1,0,0,11,500,497
30,girl,yes,0,1,0,0,1,0,24,626,545
52,girl,no,0,0,1,1,0,0,14,547,474
61,girl,no,1,0,0,1,0,0,22,459,410
23,girl,yes,1,0,0,0,1,0,20,602,490
7,boy,yes,1,0,0,1,0,0,0,559,431
53,boy,yes,0,1,0,1,0,0,9,473,447
58,boy,no,0,0,1,1,0,0,5,513,450
51,girl,no,1,0,0,1,0,0,13,520,485
28,girl,yes,1,0,0,0,1,0,7,405,411
16,girl,no,0,1,0,0,1,0,6,423,410
51,boy,no,0,0,1,1,0,0,15,547,527
52,boy,no,1,0,0,1,0,0,12,494,447
22,girl,yes,1,0,0,0,1,0,11,528,451
76,boy,no,0,0,1,1,0,0,22,459,428
35,boy,yes,0,0,1,1,0,0,5,434,398
76,girl,no,1,0,0,1,0,0,2,473,433
5,boy,yes,1,0,0,1,0,0,8,392,388
20,boy,yes,0,0,1,0,1,0,21,439,418
7,girl,yes,1,0,0,1,0,0,0,500,428
14,girl,yes,0,1,0,0,1,0,1,449,425
56,girl,no,1,0,0,1,0,0,13,418,397
65,boy,no,0,0,1,1,0,0,15,478,468
25,boy,no,0,1,0,1,0,0,2,506,453
80,girl,no,0,1,0,1,0,0,13,449,421
51,boy,no,1,0,0,1,0,0,13,559,465
55,boy,no,1,0,0,1,0,0,13,520,427
3,boy,yes,0,0,1,1,0,0,10,494,450
37,boy,no,0,0,1,1,0,0,13,528,447
48,boy,yes,0,0,1,0,1,0,21,484,440
57,girl,no,0,1,0,1,0,0,8,418,382
61,girl,yes,0,1,0,1,0,0,8,405,414
37,girl,no,0,1,0,1,0,0,11,506,451
51,boy,no,0,1,0,1,0,0,5,454,445
56,boy,no,0,0,1,1,0,0,21,384,405
70,girl,no,1,0,0,1,0,0,10,513,436
25,girl,yes,0,1,0,0,1,0,2,473,447
21,boy,no,0,1,0,1,0,0,15,528,453
17,girl,no,1,0,0,1,0,0,0,506,448
68,boy,yes,1,0,0,1,0,0,16,500,445
23,girl,no,1,0,0,1,0,0,1,513,416
66,girl,no,0,1,0,1,0,0,3,439,413
16,girl,yes,0,1,0,0,1,0,17,429,413
27,girl,yes,1,0,0,0,1,0,6,439,418
29,girl,yes,1,0,0,0,1,0,5,434,408
3,boy,yes,0,1,0,1,0,0,9,454,443
22,girl,yes,1,0,0,0,1,0,11,418,411
48,girl,no,0,1,0,1,0,0,13,489,433
11,boy,yes,1,0,0,1,0,0,11,478,467
50,girl,yes,0,1,0,1,0,0,12,513,411
57,boy,no,1,0,0,1,0,0,2,484,445
39,boy,no,0,0,1,1,0,0,6,489,411
50,boy,no,1,0,0,1,0,0,13,513,437
73,boy,no,0,1,0,1,0,0,14,513,433
78,boy,no,1,0,0,1,0,0,8,484,414
61,girl,no,0,0,1,1,0,0,7,528,443
3,girl,no,0,0,1,0,1,0,10,459,427
60,boy,yes,0,1,0,1,0,0,5,429,419
58,boy,no,1,0,0,1,0,0,3,559,455
55,girl,no,1,0,0,1,0,0,13,454,425
27,girl,yes,1,0,0,0,1,0,6,576,463
11,girl,no,0,0,1,1,0,0,11,513,476
70,boy,no,0,0,1,1,0,0,15,444,403
57,boy,no,0,1,0,1,0,0,8,468,411
73,girl,yes,0,1,0,1,0,0,14,459,424
35,boy,yes,0,1,0,0,1,0,12,473,437
26,boy,yes,0,1,0,0,1,0,6,439,407
55,boy,no,1,0,0,1,0,0,13,454,418
70,girl,yes,0,1,0,1,0,0,14,536,445
29,boy,yes,0,1,0,0,1,0,17,429,465
22,boy,yes,0,1,0,0,1,0,7,478,458
75,boy,yes,1,0,0,1,0,0,13,454,402
40,girl,yes,1,0,0,1,0,0,2,547,458
74,boy,no,0,1,0,1,0,0,8,494,476
35,boy,no,1,0,0,1,0,0,4,384,384
70,boy,yes,0,0,1,1,0,0,8,500,407
72,boy,yes,0,1,0,1,0,0,10,478,403
35,girl,no,0,1,0,1,0,0,12,454,398
61,girl,yes,1,0,0,1,0,0,22,528,439
71,boy,no,1,0,0,1,0,0,6,484,418
44,girl,yes,1,0,0,0,1,0,24,547,442
7,boy,no,0,1,0,1,0,0,3,576,468
79,girl,no,1,0,0,1,0,0,13,576,532
22,boy,yes,1,0,0,0,1,0,24,520,450
71,boy,no,0,0,1,1,0,0,6,463,413
35,girl,no,0,1,0,1,0,0,12,494,433
25,girl,yes,0,1,0,1,0,0,2,506,422
51,boy,no,0,1,0,1,0,0,12,559,450
10,boy,no,0,0,1,1,0,0,12,536,474
25,boy,yes,0,0,1,0,1,0,12,439,398
14,boy,yes,0,0,1,0,1,0,13,439,410
18,girl,no,1,0,0,1,0,0,9,500,453
58,boy,no,0,1,0,1,0,0,17,449,445
56,boy,no,1,0,0,1,0,0,13,423,393
37,girl,no,0,0,1,1,0,0,13,513,453
15,boy,yes,1,0,0,0,1,0,11,423,405
22,boy,yes,1,0,0,0,1,0,1,478,410
1,boy,yes,0,0,1,1,0,0,14,547,453
22,boy,yes,1,0,0,0,1,0,1,489,445
40,boy,no,0,0,1,1,0,0,4,626,497
52,girl,no,1,0,0,1,0,0,12,478,439
65,girl,no,1,0,0,1,0,0,12,513,467
54,boy,no,0,1,0,1,0,0,7,576,580
33,girl,yes,0,1,0,0,1,0,5,513,437
34,boy,no,0,0,1,1,0,0,2,434,405
21,boy,no,0,0,1,1,0,0,14,528,443
18,girl,yes,0,0,1,0,1,0,10,454,419
60,boy,no,0,0,1,1,0,0,1,489,440
47,boy,yes,1,0,0,1,0,0,5,459,400
19,girl,no,0,0,1,0,1,0,2,484,455
17,girl,no,0,0,1,1,0,0,20,626,467
25,boy,yes,0,1,0,1,0,0,2,449,448
75,boy,no,1,0,0,1,0,0,13,513,492
76,boy,no,1,0,0,1,0,0,1,459,400
49,boy,yes,1,0,0,1,0,0,11,468,416
49,boy,no,1,0,0,1,0,0,11,489,456
34,boy,no,0,1,0,1,0,0,5,459,422
66,boy,no,0,1,0,1,0,0,13,463,456
39,girl,no,1,0,0,1,0,0,4,459,416
53,boy,yes,0,0,1,1,0,0,9,405,410
44,girl,yes,0,0,1,0,1,0,3,547,480
27,boy,no,0,1,0,0,1,0,20,536,461
70,boy,yes,1,0,0,1,0,0,10,468,430
12,girl,yes,1,0,0,1,0,0,20,459,434
61,girl,no,1,0,0,1,0,0,22,449,413
45,boy,yes,0,1,0,0,1,0,11,399,403
41,boy,no,0,0,1,1,0,0,8,473,467
12,girl,yes,0,0,1,1,0,0,9,405,388
61,boy,no,1,0,0,1,0,0,22,473,422
32,girl,yes,1,0,0,0,1,0,2,528,461
59,boy,no,1,0,0,1,0,0,0,506,439
4,boy,no,0,0,1,1,0,0,0,506,451
20,girl,no,0,0,1,0,1,0,21,500,460
10,girl,no,1,0,0,1,0,0,3,513,448
70,girl,yes,0,0,1,1,0,0,15,484,433
53,boy,no,0,1,0,0,1,0,9,454,410
31,boy,yes,0,1,0,0,1,0,11,463,437
22,boy,yes,1,0,0,0,1,0,1,405,403
45,boy,yes,1,0,0,0,1,0,12,418,391
44,girl,yes,1,0,0,0,1,0,24,528,434
37,girl,yes,1,0,0,0,1,0,5,444,427
63,girl,no,0,1,0,1,0,0,7,513,428
43,boy,no,1,0,0,1,0,0,3,463,403
73,boy,yes,0,1,0,1,0,0,14,484,460
72,girl,no,0,1,0,1,0,0,10,489,448
33,boy,yes,1,0,0,0,1,0,6,399,411
26,girl,yes,1,0,0,0,1,0,15,429,414
11,girl,no,0,0,1,1,0,0,11,547,522
3,boy,no,0,1,0,1,0,0,20,463,455
39,girl,no,1,0,0,1,0,0,4,489,433
55,boy,no,0,0,1,1,0,0,15,434,405
34,girl,yes,0,0,1,1,0,0,12,494,448
28,girl,yes,1,0,0,0,1,0,7,473,453
41,girl,no,0,0,1,1,0,0,8,468,440
70,boy,no,1,0,0,1,0,0,10,478,439
66,boy,no,0,0,1,1,0,0,10,468,425
13,girl,yes,1,0,0,1,0,0,6,547,455
70,girl,no,0,1,0,1,0,0,27,454,442
51,boy,no,1,0,0,1,0,0,11,478,451
72,boy,no,1,0,0,1,0,0,8,489,448
62,boy,no,0,1,0,1,0,0,4,484,434
63,girl,no,0,1,0,1,0,0,7,528,456
29,boy,yes,1,0,0,0,1,0,5,459,424
36,girl,no,1,0,0,1,0,0,15,449,425
31,girl,yes,0,1,0,0,1,0,11,528,425
41,girl,no,0,1,0,1,0,0,16,559,455
64,boy,no,1,0,0,1,0,0,20,506,470
35,boy,no,1,0,0,0,1,0,4,434,430
49,boy,yes,0,0,1,1,0,0,8,513,411
60,boy,yes,0,0,1,1,0,0,1,449,410
61,boy,no,0,1,0,1,0,0,8,434,422
66,boy,yes,0,0,1,1,0,0,10,392,398
57,girl,no,1,0,0,1,0,0,2,494,460
14,boy,no,0,0,1,0,1,0,13,439,410
21,boy,yes,0,1,0,1,0,0,15,559,460
69,girl,no,0,1,0,1,0,0,6,478,436
8,girl,yes,0,0,1,1,0,0,8,468,421
51,boy,no,1,0,0,1,0,0,11,559,490
70,girl,yes,1,0,0,1,0,0,10,559,474
73,girl,no,1,0,0,1,0,0,19,576,487
61,boy,no,0,1,0,1,0,0,8,463,402
8,girl,yes,1,0,0,1,0,0,12,463,421
58,girl,no,0,1,0,1,0,0,17,513,461
58,girl,no,0,1,0,1,0,0,3,520,467
38,girl,yes,1,0,0,1,0,0,13,463,427
48,boy,yes,0,0,1,1,0,0,17,459,430
7,boy,no,0,1,0,1,0,0,9,547,453
34,girl,no,0,0,1,1,0,0,12,444,431
49,boy,yes,0,0,1,0,1,0,8,547,455
36,boy,no,1,0,0,1,0,0,15,439,431
7,boy,yes,1,0,0,0,1,0,15,513,428
40,boy,no,0,1,0,1,0,0,21,463,437
72,boy,yes,0,1,0,1,0,0,10,489,448
63,girl,yes,0,1,0,1,0,0,12,536,472
68,boy,no,1,0,0,1,0,0,10,559,483
29,boy,yes,0,1,0,0,1,0,17,459,445
16,boy,yes,0,1,0,0,1,0,6,439,424
44,boy,no,1,0,0,0,1,0,24,506,410
58,girl,no,0,1,0,1,0,0,3,547,518
75,girl,no,0,0,1,1,0,0,3,547,461
5,boy,no,0,1,0,1,0,0,8,528,436
7,girl,no,1,0,0,1,0,0,0,489,472
65,boy,no,1,0,0,1,0,0,12,559,468
75,girl,no,0,0,1,1,0,0,3,520,427
22,girl,yes,1,0,0,0,1,0,24,536,436
9,boy,no,0,0,1,1,0,0,7,506,463
20,boy,no,0,1,0,0,1,0,12,454,405
39,boy,yes,0,0,1,1,0,0,6,506,451
62,girl,yes,1,0,0,1,0,0,16,439,393
30,boy,yes,0,1,0,0,1,0,24,449,407
64,girl,no,0,0,1,1,0,0,19,500,450
50,girl,yes,0,0,1,1,0,0,12,559,437
4,boy,no,0,1,0,1,0,0,7,473,403
50,girl,yes,0,1,0,1,0,0,12,576,458
66,boy,no,1,0,0,1,0,0,8,439,398
13,boy,no,0,1,0,1,0,0,6,478,419
34,girl,no,0,0,1,1,0,0,12,444,410
40,girl,yes,0,1,0,1,0,0,21,468,461
80,boy,yes,0,1,0,1,0,0,13,602,458
37,boy,yes,0,1,0,0,1,0,0,439,421
31,boy,yes,0,0,1,0,1,0,6,513,443
50,boy,yes,0,0,1,1,0,0,12,513,434
23,boy,no,1,0,0,0,1,0,20,626,500
66,boy,no,0,1,0,1,0,0,3,520,448
76,boy,no,0,0,1,1,0,0,8,506,430
71,boy,yes,0,1,0,1,0,0,2,449,402
69,boy,no,0,1,0,1,0,0,6,520,442
69,girl,no,1,0,0,1,0,0,16,478,443
56,boy,no,0,1,0,1,0,0,7,444,440
8,girl,yes,1,0,0,1,0,0,13,449,421
72,girl,yes,1,0,0,1,0,0,12,547,433
34,girl,no,1,0,0,1,0,0,17,478,419
7,boy,yes,0,1,0,1,0,0,3,429,431
25,girl,yes,1,0,0,0,1,0,18,489,403
68,boy,yes,0,0,1,0,1,0,6,602,495
19,boy,yes,1,0,0,0,1,0,6,423,393
66,boy,no,0,0,1,0,0,1,10,478,503
30,boy,yes,0,0,1,0,1,0,2,520,478
37,boy,no,0,1,0,1,0,0,11,484,434
43,girl,no,1,0,0,1,0,0,3,520,414
27,boy,yes,1,0,0,0,1,0,12,468,468
22,boy,yes,0,0,1,0,1,0,9,536,439
34,girl,no,1,0,0,1,0,0,17,506,431
73,boy,no,0,0,1,1,0,0,2,500,439
1,girl,yes,1,0,0,1,0,0,10,468,442
5,girl,no,0,0,1,1,0,0,8,559,554
20,girl,yes,0,1,0,0,1,0,1,468,434
61,boy,yes,0,0,1,1,0,0,11,399,390
58,boy,no,0,1,0,1,0,0,3,547,456
60,girl,yes,0,0,1,0,1,0,1,439,414
24,girl,yes,0,0,1,0,1,0,5,463,439
46,girl,no,0,1,0,1,0,0,0,454,447
11,girl,yes,0,1,0,1,0,0,13,494,476
30,boy,yes,0,1,0,0,1,0,24,602,554
63,boy,yes,1,0,0,1,0,0,10,536,472
71,girl,yes,0,0,1,1,0,0,6,463,437
12,girl,yes,0,0,1,1,0,0,9,536,428
23,girl,no,1,0,0,0,1,0,20,626,495
63,girl,yes,0,1,0,0,1,0,12,494,421
6,girl,no,0,1,0,1,0,0,11,484,440
51,boy,no,0,1,0,1,0,0,5,473,453
22,boy,yes,1,0,0,0,1,0,24,520,416
35,girl,yes,1,0,0,1,0,0,4,484,443
63,girl,no,1,0,0,1,0,0,6,459,419
79,boy,no,0,0,1,1,0,0,12,454,436
78,girl,yes,0,0,1,1,0,0,8,463,416
72,boy,yes,1,0,0,1,0,0,8,405,398
43,boy,no,0,1,0,1,0,0,17,449,427
58,boy,no,1,0,0,1,0,0,3,520,450
66,girl,yes,0,1,0,1,0,0,13,489,419
1,girl,yes,1,0,0,1,0,0,5,478,447
4,boy,no,1,0,0,1,0,0,8,434,411
73,boy,yes,0,1,0,1,0,0,14,412,427
4,boy,no,1,0,0,1,0,0,8,484,440
64,boy,yes,0,1,0,1,0,0,5,468,433
74,boy,yes,0,1,0,1,0,0,8,463,419
54,girl,no,1,0,0,1,0,0,13,513,463
63,boy,yes,0,1,0,1,0,0,7,547,451
66,girl,no,0,0,1,1,0,0,15,528,455
3,girl,yes,0,1,0,1,0,0,20,500,468
22,girl,yes,0,1,0,0,1,0,7,468,421
67,boy,no,0,0,1,1,0,0,5,484,451
60,boy,no,1,0,0,1,0,0,13,463,439
35,boy,yes,1,0,0,1,0,0,4,434,400
48,girl,yes,1,0,0,1,0,0,4,528,440
32,girl,yes,0,1,0,0,1,0,2,399,374
4,boy,no,1,0,0,1,0,0,8,444,407
32,boy,yes,1,0,0,0,1,0,2,405,388
19,boy,yes,1,0,0,0,1,0,6,412,434
31,girl,yes,1,0,0,0,1,0,0,423,384
10,boy,yes,0,1,0,1,0,0,12,454,400
53,girl,no,1,0,0,0,1,0,3,468,424
7,boy,no,0,0,1,1,0,0,6,494,455
13,girl,no,1,0,0,1,0,0,6,536,467
40,boy,yes,1,0,0,1,0,0,2,626,465
6,boy,yes,1,0,0,1,0,0,1,454,407
6,boy,yes,1,0,0,1,0,0,1,520,474
74,girl,no,1,0,0,1,0,0,13,489,421
2,boy,yes,0,1,0,1,0,0,17,468,410
59,boy,yes,0,1,0,1,0,0,8,429,397
